ID	SITE	DATE	QUARTER	TRANSECT	SZ_CL	WS	WS-SEV
TUM00001	TUM	6/7/2011	2	1	2		
TUM00002	TUM	6/7/2011	2	1	2		
TUM00003	TUM	6/7/2011	2	1	1		
TUM00004	TUM	6/7/2011	2	1	1		
TUM00005	TUM	6/7/2011	2	1	1		
TUM00006	TUM	6/7/2011	2	1	1		
TUM00007	TUM	6/7/2011	2	1	1		
TUM00008	TUM	6/7/2011	2	1	1		
TUM00020	TUM	6/7/2011	2	1	3		
TUM00021	TUM	6/7/2011	2	1	3		
TUM00023	TUM	6/7/2011	2	1	1		
TUM00024	TUM	6/7/2011	2	1	1		
TUM00025	TUM	6/7/2011	2	1	1		
TUM00026	TUM	6/7/2011	2	1	1		
TUM00035	TUM	6/7/2011	2	1	1		
TUM00036	TUM	6/7/2011	2	1	1		
TUM00037	TUM	6/7/2011	2	1	1		
TUM00038	TUM	6/7/2011	2	1	1		
TUM00039	TUM	6/7/2011	2	1	1		
TUM00040	TUM	6/7/2011	2	1	2		
TUM00041	TUM	6/7/2011	2	1	3		
TUM00042	TUM	6/7/2011	2	1	3		
TUM00053	TUM	6/7/2011	2	1	5		
TUM00054	TUM	6/7/2011	2	1	2		
TUM00067	TUM	6/7/2011	2	1	3		
TUM00070	TUM	6/7/2011	2	1	3		
TUM00071	TUM	6/7/2011	2	1	2		
TUM00087	TUM	6/7/2011	2	1	1		
TUM00096	TUM	6/7/2011	2	1	2		
TUM00097	TUM	6/7/2011	2	1	4		
TUM00098	TUM	6/7/2011	2	1	2		
TUM00099	TUM	6/7/2011	2	1	3		
TUM00100	TUM	6/7/2011	2	1	4		
TUM00109	TUM	6/7/2011	2	1	2		
TUM00110	TUM	6/7/2011	2	1	4		
TUM00111	TUM	6/7/2011	2	1	3	WS	L
TUM00112	TUM	6/7/2011	2	1	2	WS	L
TUM00113	TUM	6/7/2011	2	1	3		
TUM00125	TUM	6/7/2011	2	1	2		
TUM00126	TUM	6/7/2011	2	1	2	WS	L
TUM00127	TUM	6/7/2011	2	1	2		
TUM00128	TUM	6/7/2011	2	1	2		
TUM00129	TUM	6/7/2011	2	1	2		
TUM00130	TUM	6/7/2011	2	1	3		
TUM00131	TUM	6/7/2011	2	1	4		
TUM00132	TUM	6/7/2011	2	1	1		
TUM00145	TUM	6/7/2011	2	1	2		
TUM00146	TUM	6/7/2011	2	1	2		
TUM00150	TUM	6/7/2011	2	1	3		
TUM00151	TUM	6/7/2011	2	1	5		
TUM00154	TUM	6/7/2011	2	1	3		
TUM00158	TUM	6/7/2011	2	1	2		
TUM00159	TUM	6/7/2011	2	1	3		
TUM00164	TUM	6/7/2011	2	1	2		
TUM00165	TUM	6/7/2011	2	1	2		
TUM00167	TUM	6/7/2011	2	1	3	WS	L
TUM00168	TUM	6/7/2011	2	1	2		
TUM00169	TUM	6/7/2011	2	1	1		
TUM00172	TUM	6/7/2011	2	1	3		
TUM00179	TUM	6/7/2011	2	1	2		
TUM00180	TUM	6/7/2011	2	1	2		
TUM00181	TUM	6/7/2011	2	1	2		
TUM00182	TUM	6/7/2011	2	1	2	WS	L
TUM00183	TUM	6/7/2011	2	1	2		
TUM00184	TUM	6/7/2011	2	1	2		
TUM00185	TUM	6/7/2011	2	1	1		
TUM00186	TUM	6/7/2011	2	1	1		
TUM00187	TUM	6/7/2011	2	1	1		
TUM00188	TUM	6/7/2011	2	1	1		
TUM00189	TUM	6/7/2011	2	1	1		
TUM00223	TUM	6/7/2011	2	1	1		
TUM00224	TUM	6/7/2011	2	1	1		
TUM00225	TUM	6/7/2011	2	1	1		
TUM00226	TUM	6/7/2011	2	1	1		
TUM00227	TUM	6/7/2011	2	1	1		
TUM00228	TUM	6/7/2011	2	1	1		
TUM00229	TUM	6/7/2011	2	1	3		
TUM00230	TUM	6/7/2011	2	1	2		
TUM00231	TUM	6/7/2011	2	1	2		
TUM00232	TUM	6/7/2011	2	1	2		
TUM00236	TUM	6/7/2011	2	1	2	WS	L
TUM00237	TUM	6/7/2011	2	1	1		
TUM00238	TUM	6/7/2011	2	1	1		
TUM00239	TUM	6/7/2011	2	1	1		
TUM00240	TUM	6/7/2011	2	1	1		
TUM00241	TUM	6/7/2011	2	1	1		
TUM00242	TUM	6/7/2011	2	1	1		
TUM00243	TUM	6/7/2011	2	1	1		
TUM00244	TUM	6/7/2011	2	1	1		
TUM00245	TUM	6/7/2011	2	1	1		
TUM00246	TUM	6/7/2011	2	1	1		
TUM00247	TUM	6/7/2011	2	1	2		
TUM00248	TUM	6/7/2011	2	1	2		
TUM00249	TUM	6/7/2011	2	1	2		
TUM00250	TUM	6/7/2011	2	1	2		
TUM00262	TUM	6/7/2011	2	1	1		
TUM00263	TUM	6/7/2011	2	1	1		
TUM00264	TUM	6/7/2011	2	1	1		
TUM00274	TUM	6/7/2011	2	1	3		
TUM00275	TUM	6/7/2011	2	1	2		
TUM00276	TUM	6/7/2011	2	1	2		
TUM00277	TUM	6/7/2011	2	1	2		
TUM00278	TUM	6/7/2011	2	1	3		
TUM00294	TUM	6/7/2011	2	1	2		
TUM00295	TUM	6/7/2011	2	1	3		
TUM00296	TUM	6/7/2011	2	1	2		
TUM00297	TUM	6/7/2011	2	1	2		
TUM00298	TUM	6/7/2011	2	1	2		
TUM00308	TUM	6/7/2011	2	1	1		
TUM00309	TUM	6/7/2011	2	1	1		
TUM00310	TUM	6/7/2011	2	1	2		
TUM00311	TUM	6/7/2011	2	1	2		
TUM00312	TUM	6/7/2011	2	1	2		
TUM00315	TUM	6/7/2011	2	1	3		
TUM00316	TUM	6/7/2011	2	1	2		
TUM00317	TUM	6/7/2011	2	1	2		
TUM00318	TUM	6/7/2011	2	1	2		
TUM00319	TUM	6/7/2011	2	1	2		
TUM00320	TUM	6/7/2011	2	1	4	WS	L
TUM00321	TUM	6/7/2011	2	1	1		
TUM00322	TUM	6/7/2011	2	1	2		
TUM00323	TUM	6/7/2011	2	1	2		
TUM00339	TUM	6/7/2011	2	1	2		
TUM00340	TUM	6/7/2011	2	1	2		
TUM00341	TUM	6/7/2011	2	1	3		
TUM00342	TUM	6/7/2011	2	1	2		
TUM00343	TUM	6/7/2011	2	1	3		
TUM00344	TUM	6/7/2011	2	1	2		
TUM00345	TUM	6/7/2011	2	1	2		
TUM00346	TUM	6/7/2011	2	1	2		
TUM00347	TUM	6/7/2011	2	1	2		
TUM00348	TUM	6/7/2011	2	1	1		
TUM00349	TUM	6/7/2011	2	1	2		
TUM00350	TUM	6/7/2011	2	1	1		
TUM00373	TUM	6/7/2011	2	1	3		
TUM00374	TUM	6/7/2011	2	1	2		
TUM00375	TUM	6/7/2011	2	1	3		
TUM00376	TUM	6/7/2011	2	1	2		
TUM00377	TUM	6/7/2011	2	1	1		
TUM00378	TUM	6/7/2011	2	1	2		
TUM00379	TUM	6/7/2011	2	1	2		
TUM00408	TUM	6/7/2011	2	1	1		
TUM00409	TUM	6/7/2011	2	1	2		
TUM00410	TUM	6/7/2011	2	1	2		
TUM00415	TUM	6/7/2011	2	1	3	WS	
TUM00419	TUM	6/7/2011	2	1	2		
TUM00427	TUM	6/7/2011	2	1	2		
TUM00428	TUM	6/7/2011	2	1	1		
TUM00429	TUM	6/7/2011	2	1	4		
TUM00440	TUM	6/7/2011	2	1	1		
TUM00441	TUM	6/7/2011	2	1	1		
TUM00442	TUM	6/7/2011	2	1	1		
TUM00456	TUM	6/7/2011	2	1	2		
TUM00457	TUM	6/7/2011	2	1	1		
TUM00458	TUM	6/7/2011	2	1	3		
TUM00459	TUM	6/7/2011	2	1	4		
TUM00470	TUM	6/7/2011	2	1	6		
TUM00471	TUM	6/7/2011	2	1	2		
TUM00472	TUM	6/7/2011	2	1	3		
TUM00473	TUM	6/7/2011	2	1	2		
TUM00482	TUM	6/7/2011	2	2	3		
TUM00488	TUM	6/7/2011	2	2	2	WS	L
TUM00489	TUM	6/7/2011	2	2	1		
TUM00490	TUM	6/7/2011	2	2	2		
TUM00497	TUM	6/7/2011	2	2	2		
TUM00498	TUM	6/7/2011	2	2	4		
TUM00508	TUM	6/7/2011	2	2	2		
TUM00514	TUM	6/7/2011	2	2	2		
TUM00515	TUM	6/7/2011	2	2	2		
TUM00516	TUM	6/7/2011	2	2	2		
TUM00517	TUM	6/7/2011	2	2	2		
TUM00519	TUM	6/7/2011	2	2	1		
TUM00535	TUM	6/7/2011	2	2	4	WS	L
TUM00541	TUM	6/7/2011	2	2	1		
TUM00542	TUM	6/7/2011	2	2	1		
TUM00543	TUM	6/7/2011	2	2	1		
TUM00544	TUM	6/7/2011	2	2	1		
TUM00545	TUM	6/7/2011	2	2	1		
TUM00547	TUM	6/7/2011	2	2	2		
TUM00548	TUM	6/7/2011	2	2	2		
TUM00549	TUM	6/7/2011	2	2	2		
TUM00554	TUM	6/7/2011	2	2	3		
TUM00555	TUM	6/7/2011	2	2	1		
TUM00556	TUM	6/7/2011	2	2	1		
TUM00557	TUM	6/7/2011	2	2	1		
TUM00558	TUM	6/7/2011	2	2	2		
TUM00559	TUM	6/7/2011	2	2	2		
TUM00571	TUM	6/7/2011	2	2	2		
TUM00572	TUM	6/7/2011	2	2	2		
TUM00573	TUM	6/7/2011	2	2	1		
TUM00574	TUM	6/7/2011	2	2	1		
TUM00575	TUM	6/7/2011	2	2	3		
TUM00576	TUM	6/7/2011	2	2	2		
TUM00588	TUM	6/7/2011	2	2	1		
TUM00589	TUM	6/7/2011	2	2	1		
TUM00602	TUM	6/7/2011	2	2	2		
TUM00603	TUM	6/7/2011	2	2	1		
TUM00604	TUM	6/7/2011	2	2	1		
TUM00605	TUM	6/7/2011	2	2	1		
TUM00611	TUM	6/7/2011	2	2	2		
TUM00625	TUM	6/7/2011	2	2	2		
TUM00626	TUM	6/7/2011	2	2	1		
TUM00627	TUM	6/7/2011	2	2	1		
TUM00641	TUM	6/7/2011	2	2	2		
TUM00642	TUM	6/7/2011	2	2	2		
TUM00643	TUM	6/7/2011	2	2	2		
TUM00644	TUM	6/7/2011	2	2	2		
TUM00645	TUM	6/7/2011	2	2	1		
TUM00646	TUM	6/7/2011	2	2	1		
TUM00647	TUM	6/7/2011	2	2	1		
TUM00663	TUM	6/7/2011	2	2	1		
TUM00664	TUM	6/7/2011	2	2	1		
TUM00665	TUM	6/7/2011	2	2	1		
TUM00666	TUM	6/7/2011	2	2	1		
TUM00667	TUM	6/7/2011	2	2	1		
TUM00668	TUM	6/7/2011	2	2	1		
TUM00669	TUM	6/7/2011	2	2	1		
TUM00670	TUM	6/7/2011	2	2	1		
TUM00671	TUM	6/7/2011	2	2	2		
TUM00672	TUM	6/7/2011	2	2	2		
TUM00673	TUM	6/7/2011	2	2	2		
TUM00674	TUM	6/7/2011	2	2	2		
TUM00675	TUM	6/7/2011	2	2	2		
TUM00676	TUM	6/7/2011	2	2	2		
TUM00677	TUM	6/7/2011	2	2	2		
TUM00678	TUM	6/7/2011	2	2	3		
TUM00683	TUM	6/7/2011	2	2	1		
TUM00684	TUM	6/7/2011	2	2	1		
TUM00685	TUM	6/7/2011	2	2	1		
TUM00686	TUM	6/7/2011	2	2	1		
TUM00687	TUM	6/7/2011	2	2	1		
TUM00688	TUM	6/7/2011	2	2	2		
TUM00689	TUM	6/7/2011	2	2	2		
TUM00690	TUM	6/7/2011	2	2	2		
TUM00691	TUM	6/7/2011	2	2	2		
TUM00692	TUM	6/7/2011	2	2	3		
TUM00710	TUM	6/7/2011	2	2	1		
TUM00711	TUM	6/7/2011	2	2	1		
TUM00712	TUM	6/7/2011	2	2	1		
TUM00713	TUM	6/7/2011	2	2	1		
TUM00714	TUM	6/7/2011	2	2	1		
TUM00715	TUM	6/7/2011	2	2	1		
TUM00716	TUM	6/7/2011	2	2	1		
TUM00717	TUM	6/7/2011	2	2	1		
TUM00718	TUM	6/7/2011	2	2	1		
TUM00719	TUM	6/7/2011	2	2	1		
TUM00720	TUM	6/7/2011	2	2	1		
TUM00721	TUM	6/7/2011	2	2	1		
TUM00724	TUM	6/7/2011	2	2	2		
TUM00725	TUM	6/7/2011	2	2	2		
TUM00726	TUM	6/7/2011	2	2	2		
TUM00742	TUM	6/7/2011	2	2	1		
TUM00743	TUM	6/7/2011	2	2	1		
TUM00744	TUM	6/7/2011	2	2	1		
TUM00745	TUM	6/7/2011	2	2	1		
TUM00746	TUM	6/7/2011	2	2	1		
TUM00747	TUM	6/7/2011	2	2	2		
TUM00748	TUM	6/7/2011	2	2	2		
TUM00749	TUM	6/7/2011	2	2	2		
TUM00750	TUM	6/7/2011	2	2	3		
TUM00767	TUM	6/7/2011	2	2	2	WS	L
TUM00768	TUM	6/7/2011	2	2	2		
TUM00769	TUM	6/7/2011	2	2	2		
TUM00770	TUM	6/7/2011	2	2	1		
TUM00843	TUM	6/7/2011	2	2	2		
TUM00849	TUM	6/7/2011	2	2	2		
TUM00850	TUM	6/7/2011	2	2	2		
TUM00858	TUM	6/7/2011	2	3	1		
TUM00859	TUM	6/7/2011	2	3	1		
TUM00860	TUM	6/7/2011	2	3	1		
TUM00861	TUM	6/7/2011	2	3	1		
TUM00871	TUM	6/7/2011	2	3	1		
TUM00872	TUM	6/7/2011	2	3	1		
TUM00873	TUM	6/7/2011	2	3	1		
TUM00882	TUM	6/7/2011	2	3	3		
TUM00886	TUM	6/7/2011	2	3	3	WS	L
TUM00895	TUM	6/7/2011	2	3	1		
TUM00896	TUM	6/7/2011	2	3	1		
TUM00897	TUM	6/7/2011	2	3	1		
TUM00898	TUM	6/7/2011	2	3	1		
TUM00899	TUM	6/7/2011	2	3	1		
TUM00900	TUM	6/7/2011	2	3	1		
TUM00901	TUM	6/7/2011	2	3	2		
TUM00902	TUM	6/7/2011	2	3	2		
TUM00907	TUM	6/7/2011	2	3	2		
TUM00921	TUM	6/7/2011	2	3	3		
TUM00922	TUM	6/7/2011	2	3	3		
TUM00929	TUM	6/7/2011	2	3	2		
TUM00950	TUM	6/7/2011	2	3	3		
TUM00951	TUM	6/7/2011	2	3	1		
TUM00952	TUM	6/7/2011	2	3	1		
TUM00977	TUM	6/7/2011	2	3	1		
TUM00978	TUM	6/7/2011	2	3	1		
TUM01013	TUM	6/7/2011	2	3	2		
TUM01033	TUM	6/7/2011	2	3	4		
TUM01034	TUM	6/7/2011	2	3	4		
TUM01035	TUM	6/7/2011	2	3	4	WS	L
TUM01036	TUM	6/7/2011	2	3	1		
TUM01037	TUM	6/7/2011	2	3	1		
TUM01038	TUM	6/7/2011	2	3	1		
TUM01039	TUM	6/7/2011	2	3	1		
TUM01040	TUM	6/7/2011	2	3	1		
TUM01041	TUM	6/7/2011	2	3	1		
TUM01042	TUM	6/7/2011	2	3	1		
TUM01043	TUM	6/7/2011	2	3	1		
TUM01044	TUM	6/7/2011	2	3	1		
TUM01045	TUM	6/7/2011	2	3	1		
TUM01046	TUM	6/7/2011	2	3	1		
TUM01047	TUM	6/7/2011	2	3	1		
TUM01048	TUM	6/7/2011	2	3	2		
TUM01049	TUM	6/7/2011	2	3	2		
TUM01100	TUM	6/7/2011	2	3	1		
TUM01101	TUM	6/7/2011	2	3	2		
TUM01102	TUM	6/7/2011	2	3	2		
TUM01103	TUM	6/7/2011	2	3	2		
TUM01111	TUM	6/7/2011	2	3	3		
TUM01112	TUM	6/7/2011	2	3	1		
TUM01113	TUM	6/7/2011	2	3	1		
TUM01114	TUM	6/7/2011	2	3	1		
TUM01115	TUM	6/7/2011	2	3	1		
TUM01116	TUM	6/7/2011	2	3	1		
TUM01117	TUM	6/7/2011	2	3	2		
TUM01118	TUM	6/7/2011	2	3	2		
TUM01119	TUM	6/7/2011	2	3	2		
TUM01134	TUM	6/6/2012	2	1	1		
TUM01135	TUM	6/6/2012	2	1	1		
TUM01136	TUM	6/6/2012	2	1	1		
TUM01137	TUM	6/6/2012	2	1	1		
TUM01138	TUM	6/6/2012	2	1	1		
TUM01139	TUM	6/6/2012	2	1	1		
TUM01140	TUM	6/6/2012	2	1	2		
TUM01141	TUM	6/6/2012	2	1	2		
TUM01142	TUM	6/6/2012	2	1	2		
TUM01143	TUM	6/6/2012	2	1	2		
TUM01144	TUM	6/6/2012	2	1	2		
TUM01145	TUM	6/6/2012	2	1	2		
TUM01151	TUM	6/6/2012	2	1	4	WS	L
TUM01154	TUM	6/6/2012	2	1	3		
TUM01155	TUM	6/6/2012	2	1	2		
TUM01156	TUM	6/6/2012	2	1	2		
TUM01162	TUM	6/6/2012	2	1	1		
TUM01163	TUM	6/6/2012	2	1	1		
TUM01164	TUM	6/6/2012	2	1	1		
TUM01174	TUM	6/6/2012	2	1	2		
TUM01175	TUM	6/6/2012	2	1	2		
TUM01176	TUM	6/6/2012	2	1	3		
TUM01177	TUM	6/6/2012	2	1	3		
TUM01191	TUM	6/6/2012	2	1	1		
TUM01192	TUM	6/6/2012	2	1	1		
TUM01193	TUM	6/6/2012	2	1	1		
TUM01194	TUM	6/6/2012	2	1	1		
TUM01195	TUM	6/6/2012	2	1	1		
TUM01196	TUM	6/6/2012	2	1	2		
TUM01197	TUM	6/6/2012	2	1	3		
TUM01207	TUM	6/6/2012	2	1	1		
TUM01208	TUM	6/6/2012	2	1	1		
TUM01209	TUM	6/6/2012	2	1	1		
TUM01210	TUM	6/6/2012	2	1	2	WS	M
TUM01211	TUM	6/6/2012	2	1	2		
TUM01212	TUM	6/6/2012	2	1	2		
TUM01213	TUM	6/6/2012	2	1	2		
TUM01214	TUM	6/6/2012	2	1	2		
TUM01215	TUM	6/6/2012	2	1	3		
TUM01216	TUM	6/6/2012	2	1	3		
TUM01220	TUM	6/6/2012	2	1	1		
TUM01221	TUM	6/6/2012	2	1	2		
TUM01222	TUM	6/6/2012	2	1	2		
TUM01223	TUM	6/6/2012	2	1	2		
TUM01239	TUM	6/6/2012	2	1	1		
TUM01240	TUM	6/6/2012	2	1	1		
TUM01241	TUM	6/6/2012	2	1	2		
TUM01242	TUM	6/6/2012	2	1	2		
TUM01243	TUM	6/6/2012	2	1	2		
TUM01250	TUM	6/6/2012	2	1	1		
TUM01251	TUM	6/6/2012	2	1	1		
TUM01252	TUM	6/6/2012	2	1	1		
TUM01253	TUM	6/6/2012	2	1	1		
TUM01254	TUM	6/6/2012	2	1	1		
TUM01255	TUM	6/6/2012	2	1	2		
TUM01256	TUM	6/6/2012	2	1	2		
TUM01257	TUM	6/6/2012	2	1	2		
TUM01269	TUM	6/6/2012	2	1	1		
TUM01270	TUM	6/6/2012	2	1	1		
TUM01271	TUM	6/6/2012	2	1	1		
TUM01272	TUM	6/6/2012	2	1	3		
TUM01273	TUM	6/6/2012	2	1	2		
TUM01274	TUM	6/6/2012	2	1	2		
TUM01292	TUM	6/6/2012	2	1	4	WS	L
TUM01293	TUM	6/6/2012	2	1	1		
TUM01294	TUM	6/6/2012	2	1	2		
TUM01295	TUM	6/6/2012	2	1	2		
TUM01296	TUM	6/6/2012	2	1	2		
TUM01313	TUM	6/6/2012	2	1	1		
TUM01314	TUM	6/6/2012	2	1	1		
TUM01325	TUM	6/6/2012	2	1	2		
TUM01326	TUM	6/6/2012	2	1	3		
TUM01343	TUM	6/6/2012	2	1	1		
TUM01344	TUM	6/6/2012	2	1	1		
TUM01345	TUM	6/6/2012	2	1	1		
TUM01346	TUM	6/6/2012	2	1	1		
TUM01347	TUM	6/6/2012	2	1	2		
TUM01348	TUM	6/6/2012	2	1	2		
TUM01349	TUM	6/6/2012	2	1	2		
TUM01354	TUM	6/6/2012	2	1	1		
TUM01355	TUM	6/6/2012	2	1	1		
TUM01356	TUM	6/6/2012	2	1	1		
TUM01357	TUM	6/6/2012	2	1	1		
TUM01358	TUM	6/6/2012	2	1	1		
TUM01359	TUM	6/6/2012	2	1	1		
TUM01360	TUM	6/6/2012	2	1	1		
TUM01361	TUM	6/6/2012	2	1	2		
TUM01362	TUM	6/6/2012	2	1	2		
TUM01363	TUM	6/6/2012	2	1	2		
TUM01364	TUM	6/6/2012	2	1	2		
TUM01374	TUM	6/6/2012	2	1	1		
TUM01375	TUM	6/6/2012	2	1	1		
TUM01376	TUM	6/6/2012	2	1	1		
TUM01377	TUM	6/6/2012	2	1	1		
TUM01378	TUM	6/6/2012	2	1	1		
TUM01379	TUM	6/6/2012	2	1	2		
TUM01380	TUM	6/6/2012	2	1	2		
TUM01416	TUM	6/6/2012	2	1	2		
TUM01423	TUM	6/6/2012	2	1	1		
TUM01424	TUM	6/6/2012	2	1	1		
TUM01425	TUM	6/6/2012	2	1	1	WS	M
TUM01429	TUM	6/6/2012	2	1	1		
TUM01430	TUM	6/6/2012	2	1	1		
TUM01432	TUM	6/6/2012	2	1	3		
TUM01434	TUM	6/6/2012	2	1	2		
TUM01435	TUM	6/6/2012	2	1	3		
TUM01438	TUM	6/6/2012	2	1	2	WS	L
TUM01441	TUM	6/6/2012	2	1	2		
TUM01442	TUM	6/6/2012	2	1	1		
TUM01445	TUM	6/6/2012	2	1	2	WS	L
TUM01449	TUM	6/6/2012	2	1	1		
TUM01451	TUM	6/6/2012	2	1	1		
TUM01452	TUM	6/6/2012	2	1	1		
TUM01453	TUM	6/6/2012	2	1	1		
TUM01460	TUM	6/6/2012	2	1	1		
TUM01461	TUM	6/6/2012	2	1	3		
TUM01462	TUM	6/6/2012	2	1	1		
TUM01465	TUM	6/6/2012	2	1	2		
TUM01466	TUM	6/6/2012	2	1	2		
TUM01467	TUM	6/6/2012	2	1	2		
TUM01468	TUM	6/6/2012	2	1	1		
TUM01469	TUM	6/6/2012	2	1	1		
TUM01472	TUM	6/6/2012	2	1	2		
TUM01473	TUM	6/6/2012	2	1	2		
TUM01474	TUM	6/6/2012	2	1	1		
TUM01478	TUM	6/6/2012	2	1	3		
TUM01482	TUM	6/6/2012	2	1	3	WS	L
TUM01483	TUM	6/6/2012	2	1	2		
TUM01484	TUM	6/6/2012	2	1	2		
TUM01493	TUM	6/6/2012	2	1	2		
TUM01501	TUM	6/6/2012	2	1	3		
TUM01520	TUM	6/6/2012	2	1	3		
TUM01523	TUM	6/6/2012	2	1	2		
TUM01526	TUM	6/6/2012	2	1	1		
TUM01527	TUM	6/6/2012	2	1	1		
TUM01528	TUM	6/6/2012	2	1	1		
TUM01529	TUM	6/6/2012	2	1	1		
TUM01530	TUM	6/6/2012	2	1	1		
TUM01533	TUM	6/6/2012	2	1	3		
TUM01539	TUM	6/6/2012	2	1	3		
TUM01544	TUM	6/6/2012	2	1	2		
TUM01545	TUM	6/6/2012	2	1	2		
TUM01548	TUM	6/6/2012	2	1	3	WS	M
TUM01550	TUM	6/6/2012	2	1	2		
TUM01551	TUM	6/6/2012	2	1	2		
TUM01565	TUM	6/6/2012	2	1	1		
TUM01566	TUM	6/6/2012	2	1	1		
TUM01567	TUM	6/6/2012	2	1	1		
TUM01568	TUM	6/6/2012	2	1	2		
TUM01569	TUM	6/6/2012	2	1	2		
TUM01571	TUM	6/6/2012	2	1	3	WS	L
TUM01573	TUM	6/6/2012	2	2	2		
TUM01607	TUM	6/6/2012	2	2	1		
TUM01608	TUM	6/6/2012	2	2	1		
TUM01620	TUM	6/6/2012	2	2	2		
TUM01633	TUM	6/6/2012	2	2	2		
TUM01634	TUM	6/6/2012	2	2	2		
TUM01652	TUM	6/6/2012	2	2	1		
TUM01653	TUM	6/6/2012	2	2	1		
TUM01666	TUM	6/6/2012	2	2	3	WS	L
TUM01680	TUM	6/6/2012	2	2	2	WS	L
TUM01681	TUM	6/6/2012	2	2	1		
TUM01682	TUM	6/6/2012	2	2	1		
TUM01683	TUM	6/6/2012	2	2	1		
TUM01685	TUM	6/6/2012	2	2	2	WS	L
TUM01687	TUM	6/6/2012	2	2	2		
TUM01688	TUM	6/6/2012	2	2	1		
TUM01689	TUM	6/6/2012	2	2	1		
TUM01690	TUM	6/6/2012	2	2	1		
TUM01691	TUM	6/6/2012	2	2	1		
TUM01692	TUM	6/6/2012	2	2	1		
TUM01693	TUM	6/6/2012	2	2	1		
TUM01720	TUM	6/6/2012	2	2	2		
TUM01721	TUM	6/6/2012	2	2	3	WS	L
TUM01723	TUM	6/6/2012	2	2	1		
TUM01735	TUM	6/6/2012	2	3	1		
TUM01736	TUM	6/6/2012	2	3	1		
TUM01737	TUM	6/6/2012	2	3	1		
TUM01738	TUM	6/6/2012	2	3	2		
TUM01749	TUM	6/6/2012	2	3	1		
TUM01750	TUM	6/6/2012	2	3	4		
TUM01769	TUM	6/6/2012	2	3	1		
TUM01770	TUM	6/6/2012	2	3	1		
TUM01778	TUM	6/6/2012	2	3	2	WS	L
TUM01780	TUM	6/6/2012	2	3	1		
TUM01782	TUM	6/6/2012	2	3	3	WS	L
TUM01790	TUM	6/6/2012	2	3	2		
TUM01793	TUM	6/6/2012	2	3	1		
TUM01798	TUM	6/6/2012	2	3	2		
TUM01800	TUM	6/6/2012	2	3	3		
TUM01815	TUM	9/5/2013	3	1	2		
TUM01816	TUM	9/5/2013	3	1	2		
TUM01817	TUM	9/5/2013	3	1	2		
TUM01825	TUM	9/5/2013	3	1	1		
TUM01826	TUM	9/5/2013	3	1	1		
TUM01827	TUM	9/5/2013	3	1	1		
TUM01828	TUM	9/5/2013	3	1	1		
TUM01829	TUM	9/5/2013	3	1	1		
TUM01830	TUM	9/5/2013	3	1	1		
TUM01834	TUM	9/5/2013	3	1	3		
TUM01837	TUM	9/5/2013	3	1	2		
TUM01843	TUM	9/5/2013	3	1	3		
TUM01844	TUM	9/5/2013	3	1	2		
TUM01845	TUM	9/5/2013	3	1	2		
TUM01851	TUM	9/5/2013	3	1	3	WS	L
TUM01854	TUM	9/5/2013	3	1	2		
TUM01858	TUM	9/5/2013	3	1	1		
TUM01859	TUM	9/5/2013	3	1	1		
TUM01867	TUM	9/5/2013	3	1	3	WS	L
TUM01869	TUM	9/5/2013	3	1	4	WS	M
TUM01870	TUM	9/5/2013	3	1	1		
TUM01871	TUM	9/5/2013	3	1	1		
TUM01872	TUM	9/5/2013	3	1	1		
TUM01873	TUM	9/5/2013	3	1	1		
TUM01874	TUM	9/5/2013	3	1	1		
TUM01875	TUM	9/5/2013	3	1	1		
TUM01876	TUM	9/5/2013	3	1	1		
TUM01877	TUM	9/5/2013	3	1	1		
TUM01886	TUM	9/5/2013	3	1	4	WS	L
TUM01891	TUM	9/5/2013	3	1	3		
TUM01892	TUM	9/5/2013	3	1	2		
TUM01894	TUM	9/5/2013	3	1	1		
TUM01895	TUM	9/5/2013	3	1	1		
TUM01896	TUM	9/5/2013	3	1	1		
TUM01897	TUM	9/5/2013	3	1	1		
TUM01901	TUM	9/5/2013	3	1	2		
TUM01902	TUM	9/5/2013	3	1	2		
TUM01903	TUM	9/5/2013	3	1	2		
TUM01906	TUM	9/5/2013	3	1	2		
TUM01907	TUM	9/5/2013	3	1	2		
TUM01908	TUM	9/5/2013	3	1	2		
TUM01913	TUM	9/5/2013	3	1	2		
TUM01914	TUM	9/5/2013	3	1	2		
TUM01915	TUM	9/5/2013	3	1	2		
TUM01920	TUM	9/5/2013	3	1	2		
TUM01921	TUM	9/5/2013	3	1	2		
TUM01922	TUM	9/5/2013	3	1	2		
TUM01923	TUM	9/5/2013	3	1	2		
TUM01924	TUM	9/5/2013	3	1	2		
TUM01925	TUM	9/5/2013	3	1	3		
TUM01938	TUM	9/5/2013	3	1	2		
TUM01939	TUM	9/5/2013	3	1	2		
TUM01940	TUM	9/5/2013	3	1	2		
TUM01941	TUM	9/5/2013	3	1	2		
TUM01942	TUM	9/5/2013	3	1	3	WS	L
TUM01952	TUM	9/5/2013	3	1	1		
TUM01953	TUM	9/5/2013	3	1	1		
TUM01954	TUM	9/5/2013	3	1	1		
TUM01964	TUM	9/5/2013	3	1	1		
TUM01965	TUM	9/5/2013	3	1	1		
TUM01966	TUM	9/5/2013	3	1	1		
TUM01967	TUM	9/5/2013	3	1	1		
